Ime,Kraj,Leto,Moc [kW],Regija
Samooskrba,Vremski Britof,2017,7.98,Primorska
Samooskrba,Sežana,2017,10,Primorska
Samooskrba,Portorož/Portorose,2017,3.5,Primorska
Samooskrba,Ilirska Bistrica,2017,10,Primorska
Samooskrba,Portorož/Portorose,2017,10,Primorska
Samooskrba,Vremski Britof,2017,10,Primorska
Samooskrba,Pobegi,2017,8,Primorska
Samooskrba,Prestranek,2017,10,Primorska
Samooskrba,Sežana,2017,10,Primorska
Samooskrba,Dutovlje,2017,9,Primorska
Samooskrba,Škofije,2017,11,Primorska
Samooskrba,Pobegi,2017,10,Primorska
Samooskrba,Sežana,2017,10,Primorska
Samooskrba,Sežana,2017,10,Primorska
Samooskrba,Portorož/Portorose,2017,10,Primorska
Samooskrba,Dutovlje,2017,5.41,Primorska
Samooskrba,Komen,2018,10,Primorska
Samooskrba,Ankaran/Ancarano,2018,11,Primorska
Samooskrba,Izola/Isola,2018,10,Primorska
Samooskrba,Postojna,2018,10,Primorska
Samooskrba,Vremski Britof,2018,10,Primorska
Samooskrba,Materija,2018,10,Primorska
Samooskrba,Prem,2018,10,Primorska
Samooskrba,Ankaran/Ancarano,2018,7,Primorska
Samooskrba,Postojna,2018,7,Primorska
Samooskrba,Ankaran/Ancarano,2018,10,Primorska
Samooskrba,Košana,2018,10,Primorska
Samooskrba,Koper/Capodistria,2018,10,Primorska
Samooskrba,Sečovlje/Sicciole,2018,10,Primorska
Samooskrba,Dutovlje,2018,10,Primorska
Samooskrba,Ankaran/Ancarano,2018,10,Primorska
Samooskrba,Gračišče,2018,11,Primorska
Samooskrba,Planina,2018,10,Primorska
Samooskrba,Šmarje,2018,10,Primorska
Samooskrba,Sežana,2018,10,Primorska
Samooskrba,Košana,2018,10,Primorska
Samooskrba,Sežana,2018,10,Primorska
Samooskrba,Sežana,2018,10,Primorska
Samooskrba,Ankaran/Ancarano,2018,10,Primorska
Samooskrba,Kozina,2018,8,Primorska
Samooskrba,Podgrad,2018,10,Primorska
Samooskrba,Senožeče,2018,10,Primorska
Samooskrba,Prem,2018,10,Primorska
Samooskrba,Hruševje,2018,10,Primorska
Samooskrba,Podgrad,2018,11,Primorska
Samooskrba,Divača,2018,10,Primorska
Samooskrba,Škofije,2018,8.4,Primorska
Samooskrba,Ilirska Bistrica,2018,10,Primorska
Samooskrba,Marezige,2018,10,Primorska
Samooskrba,Šmarje,2018,11,Primorska
Samooskrba,Škofije,2018,10,Primorska
Samooskrba,Kozina,2018,10,Primorska
Samooskrba,Portorož/Portorose,2018,3.6,Primorska
Samooskrba,Portorož/Portorose,2018,9,Primorska
Samooskrba,Portorož/Portorose,2018,8.1,Primorska
Samooskrba,Košana,2018,10,Primorska
Samooskrba,Sečovlje/Sicciole,2018,3.68,Primorska
Samooskrba,Izola/Isola,2018,10,Primorska
Samooskrba,Sečovlje/Sicciole,2018,10,Primorska
Samooskrba,Sečovlje/Sicciole,2018,10,Primorska
Samooskrba,Sežana,2018,10,Primorska
Samooskrba,Koper/Capodistria,2018,10,Primorska
Samooskrba,Izola/Isola,2018,9,Primorska
Samooskrba,Štanjel,2018,9,Primorska
Samooskrba,Senožeče,2018,10,Primorska
Samooskrba,Portorož/Portorose,2018,10,Primorska
Samooskrba,Sežana,2018,10,Primorska
Samooskrba,Sežana,2018,10,Primorska
Samooskrba,Izola/Isola,2018,10,Primorska
Samooskrba,Koper/Capodistria,2018,10,Primorska
Samooskrba,Postojna,2018,9,Primorska
Samooskrba,Izola/Isola,2018,3.12,Primorska
Samooskrba,Ilirska Bistrica,2018,10,Primorska
Samooskrba,Sežana,2018,10,Primorska
Samooskrba,Prem,2018,10,Primorska
Samooskrba,Prem,2018,10,Primorska
Samooskrba,Portorož/Portorose,2018,10,Primorska
Samooskrba,Sečovlje/Sicciole,2018,10,Primorska
Samooskrba,Hruševje,2018,10,Primorska
Samooskrba,Ilirska Bistrica,2018,10,Primorska
Samooskrba,Ankaran/Ancarano,2018,10,Primorska
Samooskrba,Ilirska Bistrica,2018,10,Primorska
Samooskrba,Dutovlje,2018,10,Primorska
Samooskrba,Koper/Capodistria,2018,7.29,Primorska
Samooskrba,Planina,2018,10,Primorska
Samooskrba,Ilirska Bistrica,2018,10,Primorska
Samooskrba,Ilirska Bistrica,2018,10,Primorska
Samooskrba,Koper/Capodistria,2018,10,Primorska
Sončna lektrarna tip SE HTZ05/01_5kW,Velenje,2005,5.25,Celjska
MFE Davidov hram,Ljubno ob Savinji ,2008,57.8,Celjska
MFE Irman,Žalec ,2008,21,Celjska
MFE Cajhen,Laško ,2008,16.5,Celjska
MFE Diverse APRICUS,Šentjur ,2008,5.1,Celjska
MFE Celjski sejem,Celje,2008,19.18,Celjska
MFE Črešnova,Zreče ,2008,1.12,Celjska
Mala sončna elektrarna ELPRO - KRIŽNIČ,Slovenske Konjice ,2008,40,Celjska
Mala fotonapetostna elektrarna,Ljubno ob Savinji ,2008,12.24,Celjska
MFE Tratnik,Gornji Grad ,2008,12.35,Celjska
MFE Energetika Vransko,Vransko ,2009,34.2,Celjska
MFE Kovač,Škofja vas ,2009,11.8,Celjska
Mala sončna elektrarna MSE ELPRO-Križnič 2,Slovenske Konjice ,2009,49.02,Celjska
"Sončna elektrarna SE1, MFE EMO",Celje ,2009,282,Celjska
Sončna elektrarna-energija,Polzela ,2009,65,Celjska
MFE Dines Šešče,Prebold ,2009,6.8,Celjska
MFE Matjaž,Gornji Grad ,2009,15.9,Celjska
Mala fotonapetostna elektrarna Cizej,Braslovče ,2009,47.38,Celjska
MFE Celjski sejem II,Celje ,2009,212.23,Celjska
Mala fotonapetostna elektrarna Pfeifer,Nazarje ,2009,65.4,Celjska
MFE Kunej Gorjane,Podsreda ,2009,110,Celjska
MFE SONEVAT,Šmartno ob Dreti ,2009,47.16,Celjska
MFE Absorbis 1,Celje ,2009,20.25,Celjska
MFE Maček,Podčetrtek ,2009,11.55,Celjska
MFE Celjski sejem III,Celje ,2009,338.9,Celjska
Mala fotonapetostna elektrarna Ljubno II,Ljubno ob Savinji ,2009,44.1,Celjska
MFE Davidov hram Arnovski gozd,Petrovče,2009,222.53,Celjska
SFE Rakun,Polzela ,2009,36.8,Celjska
Sončna elektrarna na strehi poslovnega objekta tip SEHTZ 243.3N3E00,Šmarje pri Jelšah ,2009,243.3,Celjska
"Sončna elektrarna tip SE HTZ 08/27-42,11kWp",Braslovče ,2009,41.67,Celjska
"Sončna elektrarna tip SE HTZ07/17 1,935kW",Kalobje ,2009,1.94,Celjska
MFE Bukovje,Ljubno ob Savinji ,2009,29.26,Celjska
MFE EC SRCE,Celje ,2009,13.4,Celjska
Mala fotonapetostna elektrarna,Štore ,2009,37.94,Celjska
SE 2008,Prebold ,2009,49.7,Celjska
Mala fotonapetostna elektrarna Pfeifer bar,Nazarje ,2009,70.57,Celjska
"Sončna elektrarna tip SE HTZ 24.0N3E00, MFE Mlinar II",Žalec ,2009,24,Celjska
"Sončna elektrarna tip HTZ 43.8N3E00, MFE Mlinar III",Žalec ,2009,44.43,Celjska
Mala fotonapetostna elektrarna Skok III,Nazarje ,2009,70.57,Celjska
SFE Gerčer,Laško ,2009,27.96,Celjska
MFE Košnica,Celje ,2009,9.66,Celjska
SFE Mlinar,Žalec ,2009,1.5,Celjska
Sončna elektrarna tip SE HTZ 14.0N3E00,Velenje,2009,14,Celjska
MALA FOTONAPETOSTNA ELEKTRARNA MFE ESOTECH ,Velenje ,2010,380,Celjska
MFE MAROVT OSTROŽNO ,Celje ,2010,11.07,Celjska
MFE BAH ,Loka pri Žusmu ,2010,539.81,Celjska
SFE OŠ Vojnik-Trg ,Vojnik ,2010,144,Celjska
MFE GROBIN ,Lesično ,2010,493.21,Celjska
MFE BS Tepanje Z-I ,Slovenske Konjice ,2010,49.82,Celjska
MFE BS Tepanje V-II ,Slovenske Konjice ,2010,49.82,Celjska
Sončna elektrarna na strehi stanovanjskega objekta tip SE HTZ 15.7N3E00 ,Velenje ,2010,15.68,Celjska
MFE Mlakar Spodnja Rečica ,Laško ,2010,21.16,Celjska
MFE Intercom,Teharje ,2010,45.86,Celjska
MFE KEA ŠENTJUR ,Šentjur ,2010,43.24,Celjska
MFE KEA PODČETRTEK ,Podčetrtek ,2010,42.13,Celjska
MFE EL-SM 2,Lesično,2010,141.12,Celjska
MFE MASTNAK 2,Šentjur,2010,48.88,Celjska
Sončna elektrarna na strehi poslovnega objekta tip SE HTZ 49.9N3E00 (MFE Jager Rogaška Slatina) ,Rogaška Slatina ,2010,49.91,Celjska
Sončna elektrarna Pakman ,Celje ,2010,49.77,Celjska
MFE MO VELENJE ,Velenje ,2010,18.63,Celjska
MFE NUNČIČ FRANC S.P. ,Šmarje pri Jelšah ,2010,102,Celjska
MFE ZAKŠEK PLANINA,Planina pri Sevnici ,2010,49.95,Celjska
MFE C&P,Rogatec ,2010,46.08,Celjska
MFE Slapnik Vologa,Vransko,2010,23.04,Celjska
MFE OŠ LIVADA,Velenje ,2010,49.68,Celjska
MFE Telovadnica Strmec,Nova Cerkev ,2010,47,Celjska
MFE VOJKO,Velenje ,2010,37.6,Celjska
Mikro fotonapetostna elektrarna MFE PFEIFER 2 AVTOPRALNICA,Nazarje,2010,44.64,Celjska
Mikro fotonapetostna elektrarna MFE SKOK 2 APARTMAJI,Mozirje,2010,29.93,Celjska
MFE ŠTAJNER,Žalec ,2010,13.2,Celjska
Mikro sončna elektrarna Gigasport 5 - Obnovljiv d.o.o.,Celje,2010,49.68,Celjska
Mikro fotonapetostna elektrarna Giga Sport 3 ,Celje ,2010,49.82,Celjska
MIKRO FOTONAPETOSTNA ELEKTRARNA MFE PUŠNER,Nazarje ,2010,14.68,Celjska
MFE Oder ,Škofja vas ,2010,35.42,Celjska
Mala fotonapetostna elektrarna MFE TRATNIK 1 - Sledilnika,GornjiGrad,2010,7.74,Celjska
MFE Buče,Buče,2010,471,Celjska
MFE ABC Kritine 2 ,Šempeter v Savinjski dolini ,2010,48.64,Celjska
Sončna elektrarna na strehi objekta - hotela tip SE HTZ 39.7N3E00 (MFE Golte) ,Mozirje,2010,39.7,Celjska
MFE ŠANTEJ ,Planina pri Sevnici ,2010,338.1,Celjska
MFE Marguč ,Loče,2010,17.94,Celjska
Mikro fotonapetostna elektrarna MFE PFEIFER 3 VRATARNICA - INTERGRIRANA ,Nazarje,2010,49.14,Celjska
MFE MARJETA,Ponikva ,2010,41.71,Celjska
Mikro fotonapetostna elektrarna Giga Sport 2 ,Celje ,2010,49.82,Celjska
MFE PGE CELJE,Celje ,2010,45.9,Celjska
MFE EMO UPRAVA 1 ,Celje ,2010,37.44,Celjska
MFE Simer Senčila ,Celje ,2010,49.68,Celjska
MODRA SONČNA ELEKTRARNA GIMNAZIJA VELENJE ,Velenje ,2010,49.68,Celjska
MFE Steklar ,Celje ,2010,34.96,Celjska
MFE ŠMARTNO OB DRETI ,Šmartno ob Dreti ,2010,24.25,Celjska
FE Slovenske Konjice,Slovenske Konjice,2010,24.24,Celjska
"MFE FRANKOVIČ, KAVČE",Velenje,2010,10.2,Celjska
MFE Kunej Gorjane 2,Podsreda,2010,19.44,Celjska
MFE LESNINA 1,Petrovče,2010,49.8,Celjska
MFE HERMI 1,Celje,2010,31.68,Celjska
Mala fotonapetostna elektrarna MFE SICO ,Petrovče ,2010,184.95,Celjska
MFE OŠ NAZARJE ,Nazarje ,2010,127.4,Celjska
mFE Skamen ,Nova Cerkev ,2010,8.82,Celjska
Mala sončna elektrarna Mlače 25 ,Loče ,2010,40.32,Celjska
FE Filipič ,Laško ,2010,6,Celjska
SFE Moličnik-1 ,Luče ,2010,24.38,Celjska
SFE Reiter ,Rečica ob Savinji ,2010,17.85,Celjska
MFE ČEPIN ,Buče ,2010,17.71,Celjska
Solarna elektrarna Cybrotech,Petrovče,2010,32.4,Celjska
MFE KODRET 2,Polzela,2010,49.74,Celjska
MFE Jutranja zarja,Celje ,2010,49.2,Celjska
MFE MSP - Šoštanj - mikro fotonapetostna elektrarna,Šoštanj ,2010,49.89,Celjska
Mala fotonapetostna elektrarna MFE Košec 2- talna postavitev,Polzela ,2010,30.4,Celjska
MFE VI-JA GOTOVLJE,Žalec ,2010,41,Celjska
Sončna elektrarna na strehi poslovnega objekta tip SEHTZ 49.9N3E00,Šmarje pri Jelšah ,2010,49.9,Celjska
Mala fotonapetostna elektrarna 4 STENE,Šmartno ob Paki ,2010,9.43,Celjska
MFE PFEIFER POLZELA,Polzela ,2010,14.43,Celjska
MFE MASTNAK IVAN,Šentjur ,2010,49.95,Celjska
MFE NIVO EKO VRBJE,Žalec ,2010,49.68,Celjska
MFE Beli oblak,Celje ,2010,49.2,Celjska
Fotonapetostna elektrarna Satler,Loče ,2010,42.24,Celjska
MSE ELPOS,Loče ,2010,8.6,Celjska
MFE Povalej,Rogaška Slatina ,2010,21,Celjska
Mikro fotonapetostna elektrarna Giga Sport 4,Celje,2010,49.9,Celjska
MFE I.P.C.-Šoštanj-mikro fotonapetostna elektrarna,Šoštanj ,2010,49.4,Celjska
MFE Kovač Ljubija,Mozirje,2010,29.4,Celjska
MFE EC LAVA,Celje ,2010,49.9,Celjska
MFE Modro nebo,Celje ,2010,105.4,Celjska
MFE OŠ GUSTAVA ŠILIHA,Velenje ,2010,45.6,Celjska
Sončna elektrarna Koplast Eksturzija,Slovenske Konjice ,2010,49.77,Celjska
MFE Brilej Gubno,Lesično ,2010,25.2,Celjska
MFE ZIP,Bistrica ob Sotli ,2010,103.79,Celjska
Mala fotonapetostna elektrarna MFE Košec 1- integrirana v streho,Polzela ,2010,8.5,Celjska
MFE INDA TEHARJE,Celje,2010,49.68,Celjska
SFE Bukovje 2,Ljubno ob Savinji ,2010,69,Celjska
MFE Toplišek,Lesično ,2010,47.9,Celjska
MFE GAJŠEK,Ponikva ,2010,44.13,Celjska
MFE BUČER,Ponikva ,2010,49.98,Celjska
MFE I.P.C. - PRS - mikro fotonapetostna elektrarna,Velenje ,2010,49.54,Celjska
MFE NIVO STROJ KOVINA VRBJE,Žalec ,2010,49.68,Celjska
MFE NIVO VRBJE,Žalec ,2010,49.68,Celjska
MFE NAVIS - mikro fotonapetostna elektrarna,Velenje ,2010,49.8,Celjska
MFE-ŽILAVEC,Šmarje pri Jelšah ,2010,12.15,Celjska
Mala fotonapetostna elektrarna Ramšak,Braslovče ,2010,22.5,Celjska
MFE Plevčak Šmarje,Šmalje pri Jelšah ,2010,21.96,Celjska
MFE Kopušar,Luče ,2010,12.5,Celjska
MFE APRICUS PARIDOL,Prevorje ,2010,49.8,Celjska
MFE Janez Vipotnik s.p.,Žalec ,2010,10,Celjska
MFE SAVSKI,Podplat ,2010,49.95,Celjska
MFE Simer Ključavničarstvo,Celje ,2010,23.46,Celjska
SFE Solar,Ljubno ob Savinji ,2010,12.19,Celjska
SFE ČRNELIČ,Grobelno,2010,13.68,Celjska
MFE Jero,Nazarje,2010,26.5,Celjska
MFE Kotnik,Mozirje ,2010,33,Celjska
MFE Mirosan,Petrovče ,2010,236.13,Celjska
Mikro fotonapetostna elektrarna MFE ACMAN,Mozirje ,2010,14.1,Celjska
MFE Lipnik,Velenje,2010,17.15,Celjska
MFE Zidartrans,Lesično ,2010,86.94,Celjska
MFE Tauses,Laško ,2010,48.28,Celjska
MFE Žibret,Lesično ,2010,10.12,Celjska
MFE Simer 1,Celje,2010,46.92,Celjska
MFE Pogelšek Koretno,Šmarje pri Jelšah ,2010,47,Celjska
MFE Mesninček,Celje ,2010,134.16,Celjska
Mikro fotonapetostna elektrarna Giga Sport 1,Celje ,2010,49.9,Celjska
MFE ABC Podlog,Šempeter v Savinjski dolini ,2010,30,Celjska
MFE Hohnjec Martin s.p.,Podčetrtek ,2010,19.95,Celjska
Sončna elektrarna MFE Klemen,Zreče ,2010,6.12,Celjska
MFE Plahuta,Šmarje pri Jelšah ,2010,8.25,Celjska
MFE Karlovšek,Celje ,2010,7.2,Celjska
MFE Selan Velenje,Velenje ,2010,13.2,Celjska
MFE TEPEŠ Grobelno,Grobelno ,2010,4,Celjska
MFE Celjske mesnine,Celje ,2010,49.92,Celjska
MFE MAKSI ,Ponikva ,2011,47.3,Celjska
MFE KEA ZREČE ,Zreče ,2011,49.82,Celjska
MFE ZORIN PEČICA ,Podplat ,2011,21.02,Celjska
MFE VRBEK 2 ,Šmarje pri Jelšah,2011,20.5,Celjska
MFE PIŠEK 3 - sončna elektrarna na strehah poslovnih objektov Pišek-Vitli KRPAN ,Šmarje pri Jelšah ,2011,153.6,Celjska
MFE HOFER ROGAŠKA SLATINA ,Rogaška Slatina ,2011,66.28,Celjska
MFE OŠ POLZELA ,Polzela ,2011,180,Celjska
MFE HERMI 2 ,Celje ,2011,35.77,Celjska
MFE HOFER ŽALEC ,Žalec ,2011,66.28,Celjska
MFE HOFER CELJE TEHARJE ,Teharje ,2011,84.67,Celjska
MFE VAJS ,Polzela,2011,4.4,Celjska
MFE HOFER VELENJE SELO ,Velenje ,2011,66.28,Celjska
MFE HRUŠOVAR 2 ,Braslovče,2011,49.95,Celjska
MFE HOFER VELENJE PARTIZANSKA ,Velenje ,2011,66.28,Celjska
MFE ALTEREN 1 ,Slovenske Konjice ,2011,11.12,Celjska
MFE Sintal Celje ,Celje ,2011,128.57,Celjska
MFE AVTOTEHNIKA CELJE ,Celje ,2011,49.95,Celjska
MFE BUČER 3 ,Ponikva ,2011,48.46,Celjska
MFE HOFER MOZIRJE ,Mozirje ,2011,66.28,Celjska
MFE HOTEL DOBRAVA v ZREČAH ,Zreče ,2011,33.12,Celjska
MFE KOZMUS ,Jurklošter,2011,45.76,Celjska
SONČNA ELEKTRARNA BRDO ,Slovenske Konjice ,2011,49.92,Celjska
SE MIC pasivna hiša ,Velenje ,2011,19,Celjska
"MFE KOVINAR 49,92 kW ",Celje ,2011,49.92,Celjska
MFE JO-JO ,Podčetrtek ,2011,10.5,Celjska
MFE BRATUŠA ,Kozje ,2011,12,Celjska
MFE EC Šempeter 2 ,Šempeter v Savinjski dolini ,2011,42,Celjska
MFE ROK ,Prebold ,2011,17,Celjska
MFE Skornšek Mihael ,Šoštanj ,2011,8.97,Celjska
SFE Likeb-2 ,Polzela,2011,49.92,Celjska
MFE EC Šempeter 1 ,Šempeter v Savinjski dolini ,2011,42,Celjska
SONČNA ELEKTRARNA BISOL - ŠPORTNA DVORANA OŠ SK ,Slovenske Konjice ,2011,240,Celjska
Fotonapetostna elektrarna MFE H-mont-Ceste ,Rogaška Slatina ,2011,702,Celjska
"MFE Lampret, Šoštanj - sončna elektrarna na strehi bivalnega objekta ",Šoštanj ,2011,8.25,Celjska
MFE Premogovnik Velenje - sončna elektrarna na strehi poslovnih objektov ,Velenje ,2011,808.8,Celjska
MFE ZAKOŠEK ,Lesično ,2011,25.25,Celjska
UFE PAVLOVIČ ,Ljubno ob Savinji ,2011,11.19,Celjska
MFE PARSON ,Vojnik ,2011,44.3,Celjska
MFE JEZERNIK - INTEGRIRANA ELEKTRARNA ,Velenje ,2011,8,Celjska
MFE MAČEK 2 ŠENTJUR ,Šentjur ,2011,26.18,Celjska
MFE Plank ,Štore ,2011,12,Celjska
"MFE Lipa, Velenje - sončna elektrarna na strehi bivalnega objekta ",Velenje ,2011,13.5,Celjska
MFE VEHOVAR ,Pristava pri Mestinju ,2011,17.75,Celjska
"MFE Blagotinšek, Andraž - sončna elektrarna na strehi bivalnega objekta ",Polzela ,2011,10.13,Celjska
MFE HEIDI ,Podčetrtek ,2011,23.25,Celjska
MFE PETRIN ,Mozirje ,2011,17,Celjska
MFE Nepremičnine ,Celje ,2011,37.8,Celjska
SFE Likeb ,Polzela,2011,49.92,Celjska
MFE JAGROS MESTINJE 1 ,Podplat ,2011,49.98,Celjska
MFE JAGROS MESTINJE 3 ,Podplat ,2011,48.26,Celjska
MFE EKODELI ,Lesično ,2011,18,Celjska
MFE ELLATRON ZADRUŽNIK ,Šmalje pri Jelšah ,2011,49.75,Celjska
MFE ELLATRON G.D. ŠENTVID ,Grobelno ,2011,49.75,Celjska
MFE JAGROS MESTINJE 2 ,Podplat ,2011,49.98,Celjska
Mikro fotonapetostna elektrarna MFE PUŠNER ,Nazarje ,2011,14.7,Celjska
MFE JOŽE KUNEJ PODSREDA ,Podsreda ,2011,17,Celjska
MFE ROTOVNIK LIPJE ,elenje,2011,15.68,Celjska
MFE MAČEK 1 ŠENTJUR ,Šentjur ,2011,39.6,Celjska
MFE Aradon ,Celje,2011,9.89,Celjska
"Fotovoltaična elektrarna Ekopak Šentjur 49,68 kWp",Šentjur,2011,45,Celjska
MFE Šmid Šentjur,Šentjur,2011,13.68,Celjska
MFE EKOD 1,Buče,2011,47.95,Celjska
Solarna elektrarna MFE Pečica,Podplat,2011,379.43,Celjska
MFE Završnik,Šoštanj,2011,21.9,Celjska
MFE TOMLES,Šentjur,2011,49.82,Celjska
MFE Zlatorog,Celje,2011,520,Celjska
MFE - OŠ PREBOLD,Prebold,2011,217,Celjska
MFE HALA B ,Celje,2011,80,Celjska
MFE HALA A ,Celje,2011,214.9,Celjska
MFE MEDVED ,Laško,2011,8.64,Celjska
MFE Bulk Bočna,Gornji Grad,2011,49.68,Celjska
MFE Bisol II ,Prebold,2011,216,Celjska
MFE KD Loče Arhsol ,Loče,2011,27.14,Celjska
MFE Gozdič ,Loče,2011,24.84,Celjska
MFE REHAR ZAL. GORICA ,Petrovče ,2011,30,Celjska
MFE ŠOLINC ,Braslovče ,2011,42.94,Celjska
MFE VRBEK ,Šmarje pri Jelšah,2011,21.1,Celjska
MFE OŠ ŠMARJE PRI JELŠAH ,Šmarje pri Jelšah ,2011,248,Celjska
MFE OŠ ŠMARTNO OB PAKI ,Šmartno ob Paki,2011,116.6,Celjska
MFE EUROBAS ,Grobelno,2011,16.1,Celjska
MFE Ellatron gasilski dom Imeno ,Podčetrtek,2011,45.5,Celjska
MFE ŠMARJE PRISTAVA ,Pristava pri Mestinju,2011,14.4,Celjska
MFE LETONJA ,Šmarje pri Jelšah ,2011,22,Celjska
MFE ŠLANDER 1 ,Celje ,2011,49.92,Celjska
MFE HRUŠOVAR ,Braslovče ,2011,49.88,Celjska
Sončna elektrarna Bisol-OŠ Dravinja ,Slovenske Konjice,2011,114,Celjska
MFE GLAVNIK ,Polzela ,2011,44.77,Celjska
MFE ENERGIJA Županc ,Šentjur ,2011,31.16,Celjska
MFE Vidović ,Velenje ,2011,19.06,Celjska
MSE Kunej ,Podsreda ,2011,36.26,Celjska
MFE GODLER ,Buče,2011,47.75,Celjska
MFE VOLK ,Rečica ob Savinji ,2011,11,Celjska
UFE Kopušar 2 ,Luče,2011,7.31,Celjska
MFE Emo-Orodjarna ,Celje ,2011,249,Celjska
MFE VPS JECL ,Šmarje pri Jelšah ,2011,13.5,Celjska
Mikro fotonapetostna elektrarna MFE POIŠKRUH ,Gornji Grad ,2011,27.69,Celjska
MFE TOP-FIT ,Celje ,2011,48.51,Celjska
MFE SOLARMONT ,Laško ,2011,11,Celjska
MFE BIZJAK ,Polzela,2011,49.68,Celjska
MFE VARD ,Celje ,2011,11,Celjska
MFE APRICUS KOŠNICA ,Celje ,2011,22,Celjska
Sončna elektrarna Pečovnik ,Zreče,2011,7.94,Celjska
MFE-MEBI PODLOG ,Šempeter v Savinjski dolini,2011,45,Celjska
MFE Iva ,Šempeter v Savinjski dolini ,2011,13.32,Celjska
MFE Gaber Lipje ,Velenje ,2011,36.8,Celjska
MFE MEŽA ,Velenje ,2011,20.31,Celjska
MFE MERKSCHA 1 ,Celje ,2011,450.4,Celjska
MFE MERKSCHA 2 ,Celje ,2011,96,Celjska
Mikro fotonapetostna elektrarna MFE ACMAN II ,Mozirje ,2011,9.4,Celjska
MFE Kunej 2 ,Podsreda ,2011,29,Celjska
MFE LIPUŠ ,Zalec ,2011,8.58,Celjska
MFE MEBI 2 PODLOG ,Šempeter v Savinjski dolini ,2011,45,Celjska
MFE KOSTANJ ,Petrovče ,2011,47.36,Celjska
MFE ROZENSTEIN ,Ljubno ob Savinji ,2011,22.79,Celjska
Integrirana fotovoltaična elektrarna MFE Rihter ,Gornji Grad ,2011,49.68,Celjska
MFE Korbar ,Loče ,2012,49.82,Celjska
Mala sončna elektrarna - Koren Simona ,Loče,2012,49.92,Celjska
MFE Turna 2 - mala fotonapetostna elektrarna ,Velenje ,2012,308.79,Celjska
MFE Gorjup ,Loče ,2012,9.4,Celjska
MFE Rojnik ,Braslovče ,2012,49.92,Celjska
MFE PH SOLAR SPJ 1 ,Šmarje pri Jelšah ,2012,895,Celjska
Mala sončna elektrarna - Koren Peter ,Loče ,2012,49.92,Celjska
MFE Kovačič Šmarje ,Šmarje pri Jelšah ,2012,49.92,Celjska
MFE MAKSIM - mala fotonapetostna elektrarna ,Celje ,2012,385.58,Celjska
MFE Grobelšek ,Podčetrtek ,2012,31.8,Celjska
MFE SONCE PLUS ,Celje ,2012,22,Celjska
MFE INPOS CELJE - mala fotonapetostna elektrarna ,Celje ,2012,494.91,Celjska
"MFE Ring 2, Velenje - sončna elektrarna na strehi stanovanjske hiše ",Velenje ,2012,17.5,Celjska
MFE OŠ TABOR ,Tabor ,2012,96.7,Celjska
MFE Martinšek ,Slovenske Konjice ,2012,11.28,Celjska
MFE HI-TECH ,Vojnik ,2012,17,Celjska
MFE RAMAX ,Slovenske Konjice ,2012,49.92,Celjska
MFE Jamnik ,Tabor ,2012,21.25,Celjska
SFE Terglav ,Šempeterv Savinjski dolini ,2012,93.86,Celjska
MFE Gajster ,Rogaška Slatina ,2012,15,Celjska
MFE MATEJA ,Podčetrtek ,2012,6.75,Celjska
"MFE Pogorevc, Lovče - Sončna elektrarna na strehi stanovanjske hiše v Andražu ",Polzela ,2012,13.75,Celjska
Mala sončna elektrarna ŠMID,Loče ,2012,40.04,Celjska
Mala sončna elektrarna ELIZE II,Loče ,2012,49.92,Celjska
Mala sončna elektrarna ELIZE III,Loče ,2012,49.92,Celjska
MFE Vrbek ,Šmarje pri Jelšah ,2012,10.8,Celjska
MFE LEBER - mala fotonapetostna elektrarna ,Vojnik ,2012,49.82,Celjska
MFE Hribar 01 ,Žalec ,2012,12.96,Celjska
"MFE Dobovičnik, Kavče - sončna elektrarna na strehi bivalnega objekta ",Velenje ,2012,9.2,Celjska
MFE B&G AVTOMOBILI ,Šentjur ,2012,49.78,Celjska
MFE Melavc ,Nazarje ,2012,225.6,Celjska
MFE Pilko ,Šmarje pri Jelšah ,2012,11.76,Celjska
MFE INPOS LAVA - mala fotonapetostna elektrarna ,Celje ,2012,100.11,Celjska
MFE Klinar ,Štore,2012,49.5,Celjska
MFE Žogan ,Šmarje pri Jelšah,2012,41.75,Celjska
MFE Stagoj ,Vojnik ,2012,14.7,Celjska
MFE ULČNIK IMENO ,Podčetrtek ,2012,49.75,Celjska
MFE BEVC ,Podčetrtek ,2012,22.75,Celjska
MFE PRVA ,Polzela ,2012,49.35,Celjska
MFE Vodušek ,Rogaška Slatina ,2012,28.8,Celjska
MFE INTEREVROPA CELJE VZHOD IN ENTEREVVROPA CELJE ZAHOD ,Celje ,2012,650.66,Celjska
"MFE DREV 49,88 kWp ",Velenje ,2012,49.88,Celjska
MFE INTEREUROPA CELJE HALA B. IN C1. ,Celje ,2012,900,Celjska
Sončna elektrarna MFE FUTURE 2 ,Šempeter v Savinjski dolini ,2012,20.5,Celjska
MFE ELLATRON TURK ,Podčetrtek ,2012,25,Celjska
SFE Suhodolnik ,Luče ,2012,49.92,Celjska
MFE TRUPAJ VIRŠTANJ ,Podčetrtek ,2012,38.25,Celjska
MFE JAGROS MESTINJE 4 ,Podplat ,2012,47.77,Celjska
MFE GBK KAŠČA ,Šmalje pri Jelšah ,2012,28.5,Celjska
MFE Jurjevec ,Nazarje ,2012,94.08,Celjska
